"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1772913033569874023","Wed Mar 27 09:06:20 +0000 2024","2","I m generally avoiding this place now but do check in occasionally and my word beyond everything else that s on fire in the world of politics the technical disinfo and pseudoengineering being propagated by inexperienced techbros punchdrunk on LLM hype is at a fever pitch.","1772913033569874023","","","en","Ōtautahi (Christchurch, NZ)","0","1","0","https://twitter.com/maetl/status/1772913033569874023","8077672","maetl"
"1773846951236145194","Sat Mar 30 15:45:01 +0000 2024","0","@Rahll I like how even Techbros don t call Twitter X ","1774100528600956948","","Rahll","en","Chicago, IL","0","0","0","https://twitter.com/KipernicusC/status/1774100528600956948","62594032","KipernicusC"
"1773476186565251514","Thu Mar 28 22:24:07 +0000 2024","62","Day 13/100: My latest UI design project - a mobile file manager app! Share your thoughts and let's hit the road together! The more we show up the more we learn #Design #100dayschallenge #UI #uiuxdesign #Figma #100DaysOfCode #ux https://t.co/LTJUFhe61Q","1773476186565251514","https://pbs.twimg.com/media/GJynMSSWoAEZXJ6.jpg","","en","Nigeria","1","5","4","https://twitter.com/__Jaytech/status/1773476186565251514","1697476254","__Jaytech"
"1772814133760774308","Wed Mar 27 02:33:21 +0000 2024","0","Techbros itu sebenernya cuma fans dewi persik karna mereka itu depelovers","1772814133760774308","","","in","","0","0","0","https://twitter.com/menggrutu/status/1772814133760774308","102376808","menggrutu"
"1772763043065422291","Tue Mar 26 23:10:20 +0000 2024","1","every time I think the techbros have created the worst thing ever they constantly prove me wrong by coming up with something even worse","1772763043065422291","","","en","Seattle, WA","0","0","0","https://twitter.com/grimAnalyst/status/1772763043065422291","1387878908041723905","grimAnalyst"
"1773871374664372288","Sat Mar 30 03:48:33 +0000 2024","14","@xatyrosdi @eyemeroll @ajipkasa ahhah all the techbros in my timeline royan teruk","1773920223827243207","","xatyrosdi","en","Ipoh Perak, Malaysia","0","1","1","https://twitter.com/Benny_TehVerto/status/1773920223827243207","785116670285144064","Benny_TehVerto"
"1772693875523526863","Tue Mar 26 18:35:29 +0000 2024","0","The number of NY Google employees who shit on Mountain View office surprises me. Why though? #tech #Google #techbros","1772693875523526863","","","en","New York, NY","0","0","0","https://twitter.com/MishraAmogh/status/1772693875523526863","2291863126","MishraAmogh"
"1774127881586970754","Mon Apr 01 19:46:32 +0000 2024","0","@teslaownersSV Techbros - this isn't a good look.","1774886082200658139","","teslaownersSV","en","","0","0","0","https://twitter.com/Cold_Brewd/status/1774886082200658139","1588049635624378368","Cold_Brewd"
"1774914498698387485","Tue Apr 02 16:45:00 +0000 2024","0","@ActualGeniusInt @MinoriMajo @ChrystalWRox In exchange no one else cares about what YOU think besides fellow techbros and literal bots","1775202787984355808","","ActualGeniusInt","en","Behind a gas station in Texas","0","0","0","https://twitter.com/CrayRegular/status/1775202787984355808","1215022866674147330","CrayRegular"
"1772755252305187048","Tue Mar 26 22:39:23 +0000 2024","1","Techbros are so paranoid and so utterly delusional about how much interest anyone actually has in them. Dude nobody cares. Just stop being an asshole and everyone will leave you alone.","1772755252305187048","","","en","@ajijaakwe.bsky.social","0","0","2","https://twitter.com/Ajijaakwe/status/1772755252305187048","164776687","Ajijaakwe"
"1773005680212906253","Wed Mar 27 15:14:29 +0000 2024","0","Oi #techbros why Salesforce didn't use AI to promote their AI for free and paid millions to use the image of a dead man instead? Doesn't make sense in the AI bubble does it? #ai","1773005680212906253","","","en","Abroad","0","0","0","https://twitter.com/spyrosth/status/1773005680212906253","270946443","spyrosth"
"1772790017586598019","Wed Mar 27 11:39:52 +0000 2024","23","@pmarca @bhorowitz When will a tech billionaire take over a smaller African nation or maybe a Caribbean island? Many of us are tired of democracy and want to be ruled by techbros","1772951668671259063","","pmarca","en","The Free State","0","2","1","https://twitter.com/jeremykauffman/status/1772951668671259063","36996328","jeremykauffman"
"1773831167525204402","Fri Mar 29 23:40:49 +0000 2024","0","@tsarnick These Utopian techbros are so tiresome. Imagine being high IQ but also so dumb as to think all human problems could ever be solved in this world. So much self-delusion.","1773857877700063255","","tsarnick","en","Eumeswil","0","0","0","https://twitter.com/Anarchievsky/status/1773857877700063255","1704241617543000064","Anarchievsky"
"1774035965029527693","Sat Mar 30 13:02:18 +0000 2024","0","@ljmontello Hubs co hired a woman who s so traumatized by techbros she s worked w that she won t discuss issues w/o telling the guys how amazing they are first to ward off any potential ego blows if she knows more than them. Every time I hear it I want to reassure her she s safe now. :/","1774059579078226307","","ljmontello","en","NY21","0","0","0","https://twitter.com/JaideRahl/status/1774059579078226307","16670816","JaideRahl"
"1772712106992738715","Wed Mar 27 08:33:44 +0000 2024","1","@nnadibrendan4 @TechBros_7 @jeycube2 @Updateboyx @TheoAbuAgada Your brain is not for fancy is it rainy season? How is it possible that a rain of this magnitude would have already fallen in Abia?","1772904826956898779","","nnadibrendan4","en","Lagos,Nigeria","0","1","0","https://twitter.com/thechikwado/status/1772904826956898779","811925723380322304","thechikwado"
"1772726585822421077","Wed Mar 27 00:55:15 +0000 2024","1","@robertghrist @8teAPi This is gaslighting for techbros","1772789448251498562","","robertghrist","en","Motherboard","0","0","0","https://twitter.com/BarbozaIsBack/status/1772789448251498562","513468375","BarbozaIsBack"
"1774738201313223155","Mon Apr 01 13:42:59 +0000 2024","0","@JelaniMK techbros at it again","1774794591335535099","","JelaniMK","en","","0","0","0","https://twitter.com/_amos_kyalo/status/1774794591335535099","1451124067549995017","_amos_kyalo"
"1773016464875716821","Wed Mar 27 16:54:04 +0000 2024","1","@ameisreal i don t got it like you do. i m not on the same part of twitter all i see is techbros","1773030741485482433","","ameisreal","en","Pasadena","0","1","0","https://twitter.com/1owroller/status/1773030741485482433","1629375345337184258","1owroller"
"1774071993085640743","Sat Mar 30 18:55:47 +0000 2024","4","@kimaniGeoffre14 But we are also not all techbros are we? Leave women in binary alone","1774148533769121943","","kimaniGeoffre14","en","Nairobi, Kenya","0","1","0","https://twitter.com/FemschoolKe/status/1774148533769121943","1345840815562760192","FemschoolKe"
"1775041490927943806","Tue Apr 02 18:24:15 +0000 2024","0","@arpit_vermaniac Idk CRED always smelled like a 'stanley cup' of fin/techbros. All marketing and artificial exclusivity backed by very little substance.","1775227762888118784","","arpit_vermaniac","en","New Delhi, India","0","0","0","https://twitter.com/shridhar_satwik/status/1775227762888118784","3245105562","shridhar_satwik"
"1774925394866491511","Mon Apr 01 22:22:45 +0000 2024","16","Day 17/100: Today let's dive into wireframes! Wireframes are the blueprint of UI/UX design outlining the structure and functionality of a digital product. They help visualize layout content and navigation paving the way for a seamless user experience. #UI #uidesign https://t.co/fI1DXpDxh9","1774925394866491511","https://pbs.twimg.com/media/GKHNPUVXsAAve8l.jpg","","en","Nigeria","0","1","0","https://twitter.com/__Jaytech/status/1774925394866491511","1697476254","__Jaytech"
"1774869196897407383","Tue Apr 02 15:37:32 +0000 2024","2","@eshear More dazzling political analysis from the tech executive class: after years of demanding more money in politics local progressives got what they asked for and are now ungrateful hypocrites. Emmett I ve never heard anyone familiar w techbros ask them for more civic engagement ","1775185806254326269","","eshear","en","San Francisco, CA","0","2","1","https://twitter.com/DanRaile/status/1775185806254326269","335433001","DanRaile"
"1773830284091310237","Sat Mar 30 02:22:50 +0000 2024","2","@MichaelEMann There is also the we will all be in trouble if electricity becomes too cheap! guys out there.⬇️ Would that be FinanceBros or more TechBros?","1773898652181795007","","MichaelEMann","en","Midwest, USA","0","1","0","https://twitter.com/GatzTdaMax/status/1773898652181795007","634759472","GatzTdaMax"
"1772968846695014412","Wed Mar 27 16:00:53 +0000 2024","0","@fakehistoryhunt Techbros should never try to taught people anything they are so bad at it","1773017358413500734","","fakehistoryhunt","en","","0","0","0","https://twitter.com/javsandarts/status/1773017358413500734","1552090606087929858","javsandarts"
"1775346607451677046","Wed Apr 03 02:22:53 +0000 2024","0","@DavidToons_ this is what genai techbros want to do","1775348216013164775","","DavidToons_","en","New England, United States","0","0","0","https://twitter.com/Fini_Shay/status/1775348216013164775","842526330679971846","Fini_Shay"
"1775201430573363670","Tue Apr 02 17:09:14 +0000 2024","0","@TechBros_7 Okay","1775208884375830795","","TechBros_7","en","Worldwide","0","0","0","https://twitter.com/Iykology_/status/1775208884375830795","4876001944","Iykology_"
"1773758484884132277","Sat Mar 30 06:51:06 +0000 2024","0","@pronounced_kyle Remember everyone: always block the engagement farmers. Especially weak sauce techbros like this one ","1773966162197413997","","pronounced_kyle","en","Cape Town, South Africa","0","0","0","https://twitter.com/leeincapetown/status/1773966162197413997","915066253093548032","leeincapetown"
"1773328764631400768","Thu Mar 28 12:38:19 +0000 2024","0","Satire from the channel Programmers Are Also Human: Interview with GenZ in Tech https://t.co/I6EV80H9uq #tech #techbros #culture #parody #satire #humor #funny","1773328764631400768","","","en","Somewhere in Scandinavia","0","0","1","https://twitter.com/AR_Yngve/status/1773328764631400768","829239273069146112","AR_Yngve"
"1775546185844933041","Wed Apr 03 15:29:33 +0000 2024","0","Douchebag techbros-","1775546185844933041","","","ht","Los Angeles, CA","0","0","0","https://twitter.com/FuckfaceDrumpf/status/1775546185844933041","793902670524203008","FuckfaceDrumpf"
"1773369718520316325","Fri Mar 29 00:26:15 +0000 2024","0","@whitn_tarnation Windmills. Farming. Techbros.","1773506923544916229","","whitn_tarnation","en","Hamilton, Ontario","0","0","0","https://twitter.com/Gamut_Music/status/1773506923544916229","1461720505","Gamut_Music"
"1775246585120891370","Tue Apr 02 19:44:03 +0000 2024","1","@Oecolampadius7 It's how they keep the CA Techbros out!","1775247844825600387","","Oecolampadius7","en","Subjacent","0","1","0","https://twitter.com/subjacentish/status/1775247844825600387","1308116366013030400","subjacentish"
"1773681631276028266","Sat Mar 30 02:09:35 +0000 2024","2","@83dollaroring @averageenjoye13 how do techbros even build up enough courage to buy explosives do they mean they went to a fireworks store and bought some poppers or what","1773895315449348335","","83dollaroring","en","An abandoned SATCOM site ","0","1","0","https://twitter.com/cobaltspike/status/1773895315449348335","1281305291620057092","cobaltspike"
"1775414343485558917","Wed Apr 03 06:45:39 +0000 2024","6","Un cop més les promeses del techbros no són més que un altre turc mecànic https://t.co/8lzwfPxNcY","1775414343485558917","","","ca","Barcelona","0","0","6","https://twitter.com/mcalpena/status/1775414343485558917","12289662","mcalpena"
"1773931804438737114","Sat Mar 30 16:20:04 +0000 2024","4","@RonSonic @Kuolema1337 @db_witch To be fair there ARE people who live in constant fear of murder-robots but we call them paranoid. Or techbros Roko's Basilisk is a wild and stupid concept.","1774109349075734911","","RonSonic","en","","0","0","0","https://twitter.com/PSYCHOKINETICE1/status/1774109349075734911","1095971503827443712","PSYCHOKINETICE1"
"1774563526922625162","Sun Mar 31 22:24:49 +0000 2024","11","Define what the product will do before you design how the product will do it.","1774563526922625162","","","en","Nigeria","0","0","1","https://twitter.com/__Jaytech/status/1774563526922625162","1697476254","__Jaytech"
"1774191992953598074","Sat Mar 30 23:36:09 +0000 2024","1","@GravitysRa1nbow TechBros and FinanceBros should be expelled to an island and forced to fight each other for survival","1774219091735155186","","GravitysRa1nbow","en","@animaveromundi.bsky.social","0","0","0","https://twitter.com/AnimaVeroMundi/status/1774219091735155186","1347367407027945476","AnimaVeroMundi"
"1773891356911366443","Sat Mar 30 02:56:17 +0000 2024","6","@DeepDishEnjoyer heron is just on his regular wavelength idk what's up w the techbros","1773907070061879544","","DeepDishEnjoyer","en","spiritually in SF ","0","0","0","https://twitter.com/Coscorrodrift/status/1773907070061879544","311497922","Coscorrodrift"
"1773652018948644982","Fri Mar 29 10:02:48 +0000 2024","1","HAPPY GOOD FRIDAY ️ https://t.co/rvunVzdWKW","1773652018948644982","https://pbs.twimg.com/media/GJ1HF09XQAAxydf.jpg","","en","Port Harcourt, Nigeria","0","0","0","https://twitter.com/TechBros_7/status/1773652018948644982","1390961752272220160","TechBros_7"
"1772760018145702068","Tue Mar 26 23:51:43 +0000 2024","1","@Grey_Athena What about techbros?","1772773455789691219","","Grey_Athena","en","A Desolate Wasteland (Texas)","0","0","0","https://twitter.com/averageenjoye13/status/1772773455789691219","1423641311794630659","averageenjoye13"
"1772947639950078041","Wed Mar 27 11:34:57 +0000 2024","3","@TechBros_7 You think I care about anyone coming for me?","1772950434195378298","","TechBros_7","en","","0","2","1","https://twitter.com/Letter_to_Jack/status/1772950434195378298","1266608901346209793","Letter_to_Jack"
"1773528961970250175","Fri Mar 29 03:41:49 +0000 2024","0","@tanyagrawal Techbros find it cool ‍️","1773556138266526062","","tanyagrawal","en","Bengaluru, India","0","1","0","https://twitter.com/Vaibaa/status/1773556138266526062","37626893","Vaibaa"
"1772751082076209467","Fri Mar 29 13:22:56 +0000 2024","2","@madeinheavens1 @savetheworldkys @swarth_vader @resaturnal All these coping just to ses indian techbros with white girls in california.","1773702384771854348","","madeinheavens1","en","","0","1","0","https://twitter.com/NeilGaganKe/status/1773702384771854348","1384886196472406028","NeilGaganKe"
"1774769430037156078","Mon Apr 01 21:59:26 +0000 2024","7","@HavokBuzz Damn techbros with their ei ai hype bubble which isn't anything deserving that name label.","1774919529207943354","","HavokBuzz","en","Riga, Latvia","0","0","0","https://twitter.com/Thunder_Owl/status/1774919529207943354","4645838237","Thunder_Owl"
"1773319179288133702","Thu Mar 28 12:20:11 +0000 2024","1","@NurdiyanaAli I wouldnt. Malaysia techbros already shitposting on linkedin lol","1773324204823167367","","NurdiyanaAli","en","","0","0","0","https://twitter.com/afiq_xyz/status/1773324204823167367","1437760309356236805","afiq_xyz"
"1772719592734957572","Tue Mar 26 20:17:41 +0000 2024","0","why do i keep getting pro tesla posts on my tl i do not interact with you techbros!!!","1772719592734957572","","","en","","0","0","0","https://twitter.com/meetbeaterz/status/1772719592734957572","1221629396588601344","meetbeaterz"
"1775427221592645913","Wed Apr 03 08:06:03 +0000 2024","7","@gareththomasmus @IvorsAcademy @UK_Music We need to be aggressively suing. There s no room for playing nice on this one. The techbros want to remove us by stealing our IP. They cannot and must not be allowed to destroy society this way. The serf economy they want is NOT inevitable.","1775434574371160372","","gareththomasmus","en","Bournemouth, England","0","3","0","https://twitter.com/michael_cryne/status/1775434574371160372","3801885256","michael_cryne"
"1773681631276028266","Fri Mar 29 12:12:14 +0000 2024","12","@averageenjoye13 techbros got rancid vibes simple as","1773684592240738426","","averageenjoye13","en","desolation row; he/him","0","2","0","https://twitter.com/83dollaroring/status/1773684592240738426","1164322882983518208","83dollaroring"
"1773492958874247266","Thu Mar 28 23:44:34 +0000 2024","1","@KaiserBeamz @ShadowTodd Honestly it has gotten much worse the xerox may have improved but they can't seem to be unable to teach it to not apply so much filters. Or maybe that's what Techbros like that ultra plastic weird look of an 1970's kid's store bought costume.","1773496435515834694","","KaiserBeamz","en","","0","1","0","https://twitter.com/furwerkstudio/status/1773496435515834694","1502755950150651909","furwerkstudio"
"1773251656781849068","Thu Mar 28 07:31:55 +0000 2024","11","Saya ga mau ambil pusing klo masalah ini lagian saya ngoding ga ada duiknya juga cuma pengen ramein debat sakral tahunan techbros aja (sql vs orm). Klo ada duiknya ya ngikutin apa kata papah bos aja saya ya manut tinggal ngerjain.","1773251660246347878","","bgwastu","in","Jakarta","0","0","0","https://twitter.com/bgwastu/status/1773251660246347878","4362822912","bgwastu"
"1773483475179291096","Thu Mar 28 23:56:58 +0000 2024","3","@StebMcDreb you too can make 13 grand by making thousands of AI generated blobs and having annoying techbros investing in the technology buy said blobs in bulk to make it seem more important than it is","1773499554203124018","","StebMcDreb","en","","0","0","0","https://twitter.com/meowsqksquirrel/status/1773499554203124018","1564765317229907971","meowsqksquirrel"
"1775102892384383187","Tue Apr 02 10:39:01 +0000 2024","2","@DividendEng I mean neither does fiat currency really... but cue all the techbros getting reeaaallly annoyed by this. ","1775110682670760275","","DividendEng","en","","0","1","0","https://twitter.com/SJSlack22/status/1775110682670760275","1654893249142693894","SJSlack22"
"1774262023125184944","Sun Mar 31 02:47:07 +0000 2024","1","@AlexJayBrady I commend you from having direct access to dune adjacent techbros and not getting the nft bag.","1774267149491503301","","AlexJayBrady","en","Boston, MA","0","2","0","https://twitter.com/dsanen1/status/1774267149491503301","2943841522","dsanen1"
"1773753974878831007","Fri Mar 29 16:53:07 +0000 2024","8","@icelectricspyro the current Deviantart is being run by techbros. they don't care about real art only profits","1773755275188797639","","icelectricspyro","en","she/her","0","1","0","https://twitter.com/catkitte2/status/1773755275188797639","888137156815765504","catkitte2"
"1774567481505362139","Sun Mar 31 22:40:32 +0000 2024","10","Every great design begins with an even better story.","1774567481505362139","","","en","Nigeria","0","0","0","https://twitter.com/__Jaytech/status/1774567481505362139","1697476254","__Jaytech"
"1774858337755996598","Tue Apr 02 01:03:39 +0000 2024","1","@GeneforTexas And the same techbros that learned nothing from cryptocurrency dumped money into this as well...","1774965887289680286","","GeneforTexas","en","Pennsylvania","0","0","0","https://twitter.com/rockytech/status/1774965887289680286","15684878","rockytech"
"1773050333528252718","Thu Mar 28 08:23:07 +0000 2024","0","@tamatar_soup @asuph also the only techbros like Nolan take is absurd the human element criticism at least has some basis in reality","1773264542333632965","","DaryonGaming","en","","0","0","0","https://twitter.com/DaryonGaming/status/1773264542333632965","1243511600494956545","DaryonGaming"
"1774035965029527693","Sat Mar 30 15:14:45 +0000 2024","1","@ljmontello limp microdick techbros - You have an amazing way with words!","1774092909077524778","","ljmontello","en","A little house in the redwoods","0","0","0","https://twitter.com/blu_noz_pitbull/status/1774092909077524778","1675174382908620801","blu_noz_pitbull"
"1775205277190738171","Tue Apr 02 23:05:10 +0000 2024","1","@8teAPi This sounds absolutely fucking horrendous. Yet another symptom of techbros thinking art is nothing more than an end product.","1775298459689504786","","8teAPi","en","Canada","0","0","0","https://twitter.com/YawoPhil/status/1775298459689504786","375204534","YawoPhil"
"1774806674827862227","Tue Apr 02 00:04:55 +0000 2024","0","@morgancheatham Techbros re-inventing it.","1774951105123803399","","morgancheatham","en","Somerville, MA","0","0","0","https://twitter.com/fdmts/status/1774951105123803399","19245184","fdmts"
"1775248511027614119","Tue Apr 02 20:39:26 +0000 2024","0","@KeldonB More than anything these techbros have developed these platforms so they can exploit human beings at scale virtually unchecked.","1775261782367683065","","KeldonB","en","","0","0","0","https://twitter.com/CPComm/status/1775261782367683065","53547099","CPComm"
"1775189444494000438","Wed Apr 03 12:25:35 +0000 2024","0","@Rk_isOKAY @Variety When did the parents of techbros stop teaching you basic manners.","1775499890678010135","","Rk_isOKAY","en","Christchurch City, New Zealand","0","0","0","https://twitter.com/AndrewPaulWood/status/1775499890678010135","830875519","AndrewPaulWood"
"1773791458958393727","Fri Mar 29 20:32:20 +0000 2024","1","@moveincircles true in a sense but there's an easy way this discourse could accidentally hand a narrative gimme to the regime if it's actually da techbros (a group they already hate and wish to control for unrelated reasons) who are to blame for their insane behaviour they're off the hook","1773810443561455836","","moveincircles","en","","0","1","0","https://twitter.com/clockworkwhale/status/1773810443561455836","1514827225","clockworkwhale"
"1773085361624830221","Wed Mar 27 20:31:07 +0000 2024","3","Tennessee becomes first state to pass a law protecting musicians against AI https://t.co/ZPnjW6zHVr via @CBSNews #generativeai #aiart #aimusic #techbros","1773085361624830221","","","en","Montpellier, France","0","0","0","https://twitter.com/BedosGuilhem/status/1773085361624830221","1274468536451321857","BedosGuilhem"
"1774749912741130735","Mon Apr 01 10:45:27 +0000 2024","120","I'm looking to #connect with people who are interested in Web Development FrontEnd Backend DevOps Javascript React Typescript UI/UX Open Source Technical writing Freelancing #letsconnect #buildinpublic #100DaysOfCode #Connect #science","1774749912741130735","","","en","Nigeria","0","97","7","https://twitter.com/__Jaytech/status/1774749912741130735","1697476254","__Jaytech"
"1773802244338597937","Fri Mar 29 20:02:00 +0000 2024","1","@sailorpitou Yeah I hate that corpos and techbros collabed to make this the future of technology","1773802809642697008","","sailorpitou","en","Southwest Florida","0","0","0","https://twitter.com/curemachwindy/status/1773802809642697008","2163844272","curemachwindy"
"1774119432199045500","Sat Mar 30 17:00:08 +0000 2024","1","Grandes marcas estão adotando políticas de restrição ao uso de IA generativa por seus contratados por temor de tomarem processo por uso de material com copyright ou de vazarem informações a própria empresa. Mas os techbros juraram que IA não rouba trabalho alheio. ","1774119432199045500","","","pt","Brasil","0","1","0","https://twitter.com/arthurtaytsohn/status/1774119432199045500","51955036","arthurtaytsohn"
"1775174245695263153","Tue Apr 02 15:43:54 +0000 2024","1","@who_could_say @vengefulbutch the more i study machine learning the more i want to liquefy the idiot techbros trying to push genAI everywhere. so many people's talent wasted on so much bullshit","1775187408981553303","","who_could_say","en","San Diego, CA","0","0","0","https://twitter.com/cawran/status/1775187408981553303","34738324","cawran"
"1775003003088719952","Tue Apr 02 03:54:58 +0000 2024","1","@dietfemale I literally can t tell even when I live downtown with all the Asian techbros stay at it s so quiet where I live and when I hear shit and wondering what I m hearing HSKDJDK","1775009002340131259","","dietfemale","en","","0","1","0","https://twitter.com/saintr0pezs/status/1775009002340131259","1547037630063411200","saintr0pezs"
"1775246585120891370","Tue Apr 02 20:00:48 +0000 2024","3","@subjacentish Long before the techbros it was so. If I hear someone visited I always ask them what they think of it beyond the natural beauty so I can chuckle at inevitable 'people there don't se very friendly' comment","1775252061124493797","","subjacentish","en","Mountains along the Occident ","0","2","0","https://twitter.com/Oecolampadius7/status/1775252061124493797","1421657222392684544","Oecolampadius7"
"1773385277643632884","Thu Mar 28 17:14:51 +0000 2024","1","@AdamantC @SidAlpha This might be the first time Randy has contributed something positive to the world. Making a bunch of private equity techbros lose money is *always* a good thing.","1773398356871499981","","AdamantC","en","Spring, TX","0","0","0","https://twitter.com/riScorpian/status/1773398356871499981","555485465","riScorpian"
"1772373796495712275","Tue Mar 26 15:30:54 +0000 2024","8","@ryan_t_stull @sabkuchsamjha Math guys don't associate themselves with techbros","1772647423820587483","","ryan_t_stull","en","","0","0","0","https://twitter.com/Roch_xn/status/1772647423820587483","1305586998694952961","Roch_xn"
"1772657218740998390","Tue Mar 26 16:09:49 +0000 2024","0","NEW RELATIONSHIP RULE: It s ok to behave towards women like they R rags so long as UR scientific output is great . Isn t ironic that the same lot of techbros talk about borderline narcissist women munchausen by proxy etc 24/7 w/out any mention about those women s success?","1772657218740998390","","","en","Travelling Circus","0","0","0","https://twitter.com/FreudianFlipper/status/1772657218740998390","718817744","FreudianFlipper"
"1772741587337920885","Wed Mar 27 16:27:33 +0000 2024","0","@machemonedo @CakelatteStuff They don't work the way you think they do. Techbros are lying to you.","1773024066208698642","","machemonedo","en","","0","0","0","https://twitter.com/Tubbles4/status/1773024066208698642","1098106341401464832","Tubbles4"
"1773050333528252718","Thu Mar 28 05:59:40 +0000 2024","0","@asuph Techbros being idiots is not a Nolan problem and not a unique problem with his movies either (see: Fincher)","1773228444802859510","","ParabolaParking","en","","0","0","0","https://twitter.com/ParabolaParking/status/1773228444802859510","1604405003073966080","ParabolaParking"
"1773086417528275388","Thu Mar 28 05:42:38 +0000 2024","6","@Rob_Whelan @mrexits Pretty much this. And remember 30-40 % of a nurse's job is administrative filling out charts and EHRs. Stuff nobody wants to do. Why are techbros always trying to automate the stuff people want to do and ignore the stuff people don't want to do?","1773224158303793215","","Rob_Whelan","en","Myrskylä, FIN & Minnesota, USA","0","0","1","https://twitter.com/mkoivuka/status/1773224158303793215","1385571986886340612","mkoivuka"
"1772947639950078041","Wed Mar 27 12:09:19 +0000 2024","0","@Letter_to_Jack @TechBros_7 Na who never chop dragging Dey fear am","1772959079477989572","","Letter_to_Jack","en","Canada","0","0","0","https://twitter.com/Mide__M/status/1772959079477989572","1277725836129579010","Mide__M"
"1775308395647549935","Tue Apr 02 23:44:39 +0000 2024","1","Love it! @TheDailyShow @jonstewart takes down #AI #techbros &amp; #siliconValley innovation. Formula? Surveillance capitalism + transaction based profitability - human capital + amorality = the new techbro religiosity. OMG we're effed. #WTF https://t.co/E0htE1RAa5","1775308395647549935","","","en","Oceanside, CA","0","0","0","https://twitter.com/GreggMastersMPH/status/1775308395647549935","1284174355870527490","GreggMastersMPH"
"1774093010176803096","Sat Mar 30 15:28:46 +0000 2024","1","@fluepke @amazon Diese ganzen TechBros wollen doch Disruption und sie scheissen auf lokale Gesetze indem sie den Nutzern weis macht dass diese Gesetze schlecht seien . Und die Leute machen mit.","1774096436843389081","","fluepke","de","Queens, NY","0","0","0","https://twitter.com/CaribouEno/status/1774096436843389081","1450853764018098187","CaribouEno"
"1773409629151678606","Thu Mar 28 17:59:38 +0000 2024","10","Designers which skill level are you? Me: Legendary https://t.co/nnxRuDtViA","1773409629151678606","https://pbs.twimg.com/ext_tw_video_thumb/1773409578539012096/pu/img/WesHFs3BoZ6ZfHjY.jpg","","en","Nigeria","0","2","0","https://twitter.com/__Jaytech/status/1773409629151678606","1697476254","__Jaytech"
"1773023185748758851","Thu Mar 28 05:22:17 +0000 2024","0","@DRD_Tim You don't even know the people I RT enough to call them techbros. You're applying a stereotype to a bunch of artists. Who are just...artists. Plain &amp; simple.","1773219033401229373","","DRD_Tim","en","Ontario, Canada 🇨🇦","0","2","0","https://twitter.com/SunnyCrittenden/status/1773219033401229373","1288501","SunnyCrittenden"
"1772909323313615358","Wed Mar 27 10:06:34 +0000 2024","7","Lol sorry dude for ruining it for you but I post my artwork online since 2006 having 50k+ followers on sm and I m pretty sure techbros trained A/I with my images too they just did not know my name. Dude thinks labelling my style is offensive https://t.co/Uv6vT1zwIH","1772928191360905551","https://pbs.twimg.com/media/GJq0ykhXEAASRqn.jpg","WendiBones","en","FREE PALESTINE 🇵🇸","0","2","0","https://twitter.com/WendiBones/status/1772928191360905551","1237198028177629184","WendiBones"
"1772652129074733551","Tue Mar 26 21:20:37 +0000 2024","0","@Tolu__Grey @theugleeone @MrChidiObi YES! blue dial is Saving kini? you techbros just got paid -- stop playing","1772735430204555367","","Tolu__Grey","en","→ ÜT: 51.470404,4860 𝕏","0","1","0","https://twitter.com/ukwuunna/status/1772735430204555367","760419090376851456","ukwuunna"
"1774701794372850133","Mon Apr 01 08:24:34 +0000 2024","0","@hahanifhilmy muncul di TL coba menurut techbros itu AI atau bukan","1774714459153646052","","hahanifhilmy","in","","0","1","0","https://twitter.com/irmaramadan/status/1774714459153646052","39735406","irmaramadan"
"1773063939011514864","Thu Mar 28 10:02:48 +0000 2024","10","@JamesDAustin @ShowerAbsolute @VintageMrHobbes @Shiv_who_burns @andrew10612 @DanielTSaySay I think it s striking that when the tech bigwigs Sunak etc were blathering about AI regulation they ignored how many thought experiments had been carried out in Scifi by Dick Asimov etc decades ago. Those techbros must have read it as kids but maybe have just dismissed it.","1773289630973984840","","JamesDAustin","en","Leeds","0","2","0","https://twitter.com/botzarelli/status/1773289630973984840","171459113","botzarelli"
"1774432269299859576","Mon Apr 01 09:47:18 +0000 2024","0","@appleandashes Si paling techbros. Lu sih psikologi udah. Therapist friend bareng Don.","1774735279364206972","","appleandashes","in","27+.","0","0","0","https://twitter.com/Sadanendra/status/1774735279364206972","1591281524716220417","Sadanendra"
"1775215997898698907","Wed Apr 03 01:32:37 +0000 2024","2","@AaronErickson Yeah techbros wouldn't know dystopia if it bit them in arse.","1775335566869168208","","AaronErickson","en","Norf","0","0","0","https://twitter.com/Dingbert6/status/1775335566869168208","1347491905634910208","Dingbert6"
"1774795476338085963","Mon Apr 01 14:42:44 +0000 2024","1","@ardemp So these billionaire techbros are the 21st century Nigerian prince who want to give you money. Glad to know. Now I will wait for their emails.","1774809630163492898","","ardemp","en","Lincoln, NE ","0","0","0","https://twitter.com/vt_jithesh/status/1774809630163492898","978357229605867525","vt_jithesh"
